id,gender,name,directions
15488,2,Ken Loach,"[49980, 38884, 8129, 62463, 37691, 47869, 35824, 1376, 1926, 59058, 1404, 13384, 1116, 7992, 56942, 36108, 2143, 18898, 57251, 59065, 103747, 262958, 23523, 268009, 129455, 374473, 164580]"
19069,0,Claude Chabrol,"[17961, 185191, 1802, 10305, 2528, 8286, 2527, 10930, 2912, 41975, 60760, 64559, 12713, 27419, 5592, 51808, 72272, 1787, 2363, 5562, 4266, 15576, 42463, 31303, 4790, 4195, 47794, 76207, 2813, 66135, 101183, 72898, 76200, 55035, 3479, 68972, 45515]"
9181,2,Edward Zwick,"[4476, 10684, 9665, 18169, 9882, 616, 54715, 1372, 13813, 43347, 69266, 245698, 343611]"
20561,2,James Gray,"[47504, 19457, 2001, 10362, 152599, 314095]"
58463,2,Glenn Gordon Caron,"[43742, 9413, 14441, 55950]"
15912,2,Stephen Gyllenhaal,"[28313, 17133, 145066, 54191, 108021, 159937, 96600, 140605, 57012, 108251]"
55476,2,Nicholas Hytner,"[11318, 20539, 17127, 10560, 8618, 328589]"
27444,2,James Orr,"[40490, 2612, 44672]"
9248,0,Nora Ephron,"[24070, 858, 2928, 9489, 10783, 9722, 41776, 24803]"
24318,2,Richard Benjamin,"[8986, 12121, 40001, 31044, 10466, 4587, 12505, 12120, 32316, 16969, 47359, 60778, 14439, 66668, 66722]"
56911,0,Les Mayfield,"[10510, 9574, 11001, 10406, 13496, 9074, 14396]"
5065,2,David Frankel,"[17402, 350, 14306, 73937, 82696, 209361, 345920, 331214]"
16395,2,Gregory Nava,"[38722, 16052, 46702, 17435, 4351]"
54971,2,Marc Rocco,"[8438, 15142, 17736]"
6729,2,Robert Benton,"[11593, 26269, 12102, 13681, 61178, 31591, 12647, 32048, 10922, 42228, 14313]"
10781,2,Michael Apted,"[1945, 26203, 11306, 20565, 36643, 31563, 10130, 16769, 10491, 1957, 26560, 120683, 26246, 8289, 12395, 20561, 20562, 15771, 24964, 31200, 13365, 51863, 50754, 15163, 20553, 10140, 116167, 82684, 26622, 215134, 27196, 54752, 137984, 43701, 291276]"
17278,2,Nick Gomez,"[39310, 98499, 25166, 1482, 243568, 95807]"
129957,2,Tōru Murakawa,[109560]
70905,2,Vadim Jean,"[56428, 67445, 13541, 11910]"
63937,2,Albert Pyun,"[63105, 55687, 10134, 13945, 24993, 31397, 68773, 13995, 26103, 31002, 140172, 109466, 47065, 47342, 28790, 50346, 25706, 17135, 243856, 71841, 280495, 88253, 52627, 60173, 107096, 128598, 146926, 38134, 122894, 43913, 41628, 24230]"
131792,2,Alan Jacobs,"[131957, 62190]"
13563,2,Norman Jewison,"[9058, 3587, 10633, 912, 26522, 2039, 10400, 24735, 17443, 32855, 14811, 11484, 31918, 45840, 22233, 12545, 4939, 41488, 886, 6463, 24625, 28932, 42990, 105465]"
7256,2,Lee Tamahori,"[527, 10990, 9433, 2043, 36669, 11679, 1738, 62630, 371647]"
2873,1,Anne Goursaud,"[18220, 18392, 18167]"
5231,2,Wolfgang Petersen,"[6950, 9386, 387, 9772, 34584, 2133, 2071, 652, 11864, 503]"
59,2,Luc Besson,"[101, 175, 9322, 18, 10047, 10656, 19184, 11227, 9992, 35552, 26505, 77878, 112205, 240832, 42949, 339964]"
6495,1,Mira Nair,"[63020, 28005, 480, 45129, 45069, 41791, 1926, 11632, 16727, 12572, 8915, 121677, 45514, 113737, 317557]"
23757,2,Joshua Brand,[2307]
16214,2,Mario Van Peebles,"[41478, 10952, 28219, 9650, 36233, 94356, 142012, 63139, 74457, 400174, 340945]"
4135,2,Robert Redford,"[11450, 547, 16619, 293, 4958, 13482, 4515, 60309, 87496]"
994323,0,Kayo Hatta,[30304]
23724,2,Patrice Chéreau,"[10452, 31353, 11845, 78208, 32687]"
7623,2,Sam Raimi,"[12106, 766, 765, 10223, 10390, 2046, 764, 557, 21627, 9556, 558, 559, 16871, 68728, 2186]"
12804,2,Peter Yates,"[161495, 221917, 20283, 849, 12623, 75889, 29185, 43532, 31679, 46059, 35068, 916, 26176, 42122, 31901, 20416, 25680, 44941, 207937, 48689, 73208]"
9789,2,Robert Altman,"[3586, 695, 22479, 12488, 11335, 10403, 3121, 1847, 9465, 29005, 5652, 10763, 42233, 5279, 651, 67772, 29449, 52036, 83726, 41662, 71125, 50034, 26525, 32044, 31656, 45695, 45169, 55309, 9526, 66487, 27464, 25832, 27441, 104449, 91781, 66488, 132961, 324013]"
1126,2,Krzysztof Kieślowski,"[110, 108, 109, 1600, 127, 10754, 42164, 124, 31056, 49097, 49112, 179847, 49098]"
77305,2,He Ping,"[159185, 14797]"
45642,2,Fred Gerber,[36357]
133793,2,George Mihalka,"[92769, 39874, 98094, 37237]"
1524,2,Harold Ramis,"[28033, 9304, 137, 9535, 11153, 11977, 1636, 9932, 26555, 9005, 17610]"
107274,2,Richard Rich,"[22586, 10948, 10957, 47288, 54491, 227425, 258096, 54113, 28302, 141102]"
102445,2,John Sayles,"[14334, 26748, 41768, 62676, 24276, 26889, 13554, 42750, 57022, 38244, 78177, 44641, 18711, 1772, 14414, 72913, 172542]"
26648,2,Luis Llosa,"[2636, 9360, 9545, 71072, 65793]"
6046,2,Roland Emmerich,"[2164, 602, 929, 9349, 2024, 7011, 10880, 435, 2927, 7840, 14161, 61891, 117251, 71697, 47933, 47934, 273899]"
58072,2,John Pasquin,"[11395, 9446, 12312, 10040]"
4027,2,Frank Darabont,"[278, 497, 11086, 37865, 5876]"
2034,2,Danny Boyle,"[9905, 627, 8067, 1907, 170, 57558, 13373, 1272, 12405, 44115, 68727, 203912, 321697, 180863]"
101444,2,Scott McGehee,"[87078, 24936, 24618, 28520, 127373]"
101446,2,David Siegel,"[87078, 24936, 28520, 127373]"
72646,0,Tomás Gutiérrez Alea,"[12527, 43775, 43778, 47576, 162505, 106176]"
72647,2,Juan Carlos Tabío,"[12527, 43775, 94904, 43776]"
57028,2,George Huang,"[20306, 14330, 38510]"
91499,2,Kevin Dowling,[36614]
72629,2,Geoff Burton,[36614]
64030,2,Kelly Makin,"[27993, 18414, 10154]"
56891,1,Rachel Talalay,"[9067, 11284, 41651, 298830, 117700]"
15521,2,Ernest R. Dickerson,"[9059, 17585, 10723, 11380, 20304, 16136, 238972, 16365, 95997, 194736, 86709]"
2380,2,David Carson,"[193, 110147, 23520, 7342, 54699, 38017]"
141825,2,Rusty Cundieff,"[25066, 20239, 60082, 87818]"
58080,2,Brian Gilbert,"[46797, 11365, 26603, 9585, 10943]"
11770,2,John Carpenter,"[12122, 2654, 10061, 790, 1103, 948, 1091, 9945, 8769, 9663, 17814, 6978, 8337, 10016, 2687, 1410, 8852, 31578, 31428, 45657, 40047, 327389]"
13426,2,Peter Segal,"[11381, 36593, 17795, 12107, 9506, 1824, 9291, 11665, 64807]"
15389,2,Louis Malle,"[32636, 41225, 23954, 2593, 25468, 11012, 1786, 2546, 26973, 1093, 11799, 55368, 42501, 114033, 27361, 2574, 1785, 60234, 79179, 55370, 177335, 87235, 112633]"
1884,2,Steven Soderbergh,"[36141, 34024, 1412, 16375, 1389, 10388, 462, 1900, 32686, 161, 15186, 2103, 2297, 163, 14788, 182, 298, 14788, 8881, 8880, 17680, 11323, 50779, 39538, 70435, 42409, 77930, 109421, 119675, 39850]"
76705,2,Preston A. Whitmore II,"[95963, 14351, 15250]"
12962,2,Jon Turteltaub,"[2064, 9294, 864, 12117, 4244, 16314, 2059, 6637, 27022, 137093, 12447]"
1230367,0,Mina Shum,[60855]
3045,2,P.J. Hogan,"[236, 8874, 37922, 10601, 20048, 126797]"
83313,1,Melanie Mayron,"[48287, 23967, 82549, 51481, 196257]"
4499,2,Tom Shadyac,"[3049, 9327, 1624, 10312, 10052, 310, 2698, 82932]"
27889,2,Stephan Elliott,"[2759, 6970, 18681, 16899, 85435, 211166]"
13015,2,Phillip Noyce,"[9331, 867, 10003, 9481, 10493, 9869, 19124, 9555, 8198, 1123, 27576, 176339, 227156, 88285, 13770, 400174]"
16853,1,Jessie Nelson,"[10464, 10950, 333348]"
21085,2,Alex Proyas,"[9495, 2666, 25921, 2048, 13811, 205584]"
4037,2,Ron Shelton,"[29973, 10478, 20761, 10158, 287, 22711, 4911, 11375]"
13581,2,Brian Levant,"[888, 9279, 28597, 889, 11888, 11806, 11637, 23172, 22620, 47533, 125504]"
24,2,Robert Zemeckis,"[13, 105, 686, 165, 196, 9326, 856, 9374, 2655, 8358, 14475, 55457, 5255, 2310, 17979, 87502, 285783, 144686, 369885]"
6482,2,John Singleton,"[16295, 8291, 25624, 479, 16161, 584, 650, 8292, 59965]"
81727,1,Darnell Martin,"[48992, 14299, 327749, 61348]"
41550,0,Andrew Bergman,"[10660, 9879, 75531, 12518, 84735, 10168]"
7775,2,Stephen Sommers,"[10714, 9457, 564, 1734, 34723, 7131, 14869, 179826, 34745]"
226963,0,Ray Müller,[41647]
15812,2,Roger Allers,"[8587, 7484, 38580, 283161]"
18898,2,Rob Minkoff,"[8587, 10137, 10996, 10756, 1729, 62046, 82703]"
4956,2,Bernardo Bertolucci,"[1689, 14553, 746, 24016, 44297, 8416, 1643, 1278, 3870, 30636, 42999, 42595, 42788, 79591, 119360, 49456]"
26713,2,Chuck Russell,"[854, 9268, 10072, 10391, 9599, 9334, 332411]"
72427,2,Alan Rudolph,"[23333, 26941, 30815, 12479, 31610, 42010, 41971, 65300, 21024, 26195, 32035, 42086, 47237, 115565, 86241, 31694, 84207, 69722]"
7399,2,Ben Stiller,"[2788, 9894, 9398, 7446, 116745, 329833]"
18281,2,Donald Petrie,"[11011, 50463, 11112, 9849, 11520, 1493, 11191, 9919, 24073, 16784, 10025, 23049]"
83588,2,Robert Allan Ackerman,"[49803, 18585, 158928]"
323,2,Curtis Hanson,"[8987, 2118, 39074, 11087, 11004, 33676, 65, 24249, 11931, 1950, 65034, 82684]"
2209,2,Jan de Bont,"[1637, 664, 1639, 11618, 1996]"
33485,2,Ron Underwood,"[15128, 9822, 12187, 1406, 11692, 9362, 17952, 24446, 81438, 26847, 42673]"
2710,2,James Cameron,"[36955, 280, 2756, 679, 218, 597, 31646, 24982, 22559, 19995, 76600, 65595]"
46085,0,Luis Mandoki,"[10449, 10207, 5852, 9039, 44968, 41003, 20941, 191550, 142487]"
42301,2,Damian Harris,"[40480, 41944, 5247, 28455, 16867]"
158634,2,Suri Krishnamma,"[52038, 122796, 165569, 221343]"
72125,2,Jefery Levy,[29444]
35689,2,Keenen Ivory Wayans,"[26352, 4247, 17006, 4248, 12153, 9072]"
133183,2,Robert Lee King,"[39953, 27723]"
1066114,2,Brian Sloan,"[39953, 19797]"
1087439,0,Raoul O'Connell,[39953]
234793,0,Yves Angelo,[41580]
4590,0,Russ Meyer,"[315, 5722, 5725, 5651, 5741, 5726, 5721, 5719, 5646, 5157, 5742, 5747, 5744, 5648, 5748]"
67896,2,Doug McHenry,"[22067, 16096]"
80537,2,Dave Borthwick,"[18242, 24432, 16455]"
1726,2,Steven E. de Souza,"[11667, 68572]"
486,2,Wallace Wolodarsky,"[32502, 6020, 32298]"
126837,2,Michael A. Nickles,"[267188, 39773, 84907]"
1142481,2,Paul Warner,[28732]
532207,0,Vincent Robert,[75555]
129216,2,Theodore Thomas,"[42981, 48471]"
1382436,0,Lucas Platt,"[278939, 209802]"
1385254,0,Ross Kagan Marks,"[291731, 72483]"
220152,0,Paul Williams,"[226229, 116764]"
4040,2,Robert Wuhl,[203119]
16401,2,Roberto Sneider,"[172923, 264418, 16382]"
223910,0,Jack Baxter,[316098]
1410160,0,Jefri Aalmuhammed,[316098]
53599,2,Andrew Morahan,"[8011, 19139, 20227]"
77076,2,Michael Corrente,"[171857, 31546, 14578, 72087, 13072, 79465]"
16513,2,John G. Avildsen,"[18069, 1366, 1375, 1885, 8856, 10495, 26355, 14621, 31603, 46691, 19507, 13823, 38714, 10908, 133781, 5686, 39211]"
88060,2,Jeff Pollack,"[19092, 21915, 39964]"
15106,2,Thomas Schlamme,"[38129, 10442, 39197]"
7145,2,Michael Lehmann,"[13595, 8866, 2640, 47881, 2752, 9292, 76516, 1257, 13021]"
12988,2,Paul Michael Glaser,"[46094, 11511, 16562, 33762, 865]"
42171,2,Jonathan Kaplan,"[11853, 17707, 66599, 17494, 10868, 59585, 18410, 23957, 34599, 42711, 42267, 108716, 85966, 22121]"
78188,2,Whit Stillman,"[16771, 16980, 15389, 82533, 296360]"
68687,2,Bill Forsyth,"[46924, 11235, 65501, 69828, 21764, 30278, 26771, 29108]"
4610,2,John Landis,"[306, 16299, 525, 814, 11568, 8388, 1621, 8469, 11598, 5709, 9602, 11890, 11338, 15301, 9080, 27381, 26766, 26765, 50204, 92060]"
1901,1,Caroline Thompson,"[14522, 15170, 32593]"
2042,2,Stephen Hopkins,"[178, 6, 10586, 2157, 10160, 169, 10562, 10609, 1683, 45739, 71461, 323677]"
32765,2,Tony Richardson,"[57834, 5769, 18929, 11308, 42193, 22023, 38978, 16103, 16303, 38729, 69234, 3554, 25062, 50011, 36457, 42605, 69234]"
14800,1,Jennifer Chambers Lynch,"[18215, 10900, 116979, 47655]"
380,2,Robert De Niro,"[1607, 1247]"
57107,2,Adam Resnick,[26391]
61175,2,John Whitesell,"[117553, 39180, 13411, 11565, 9969, 38322, 119738]"
1150,2,Brian De Palma,"[6075, 954, 7340, 8688, 117, 9586, 2067, 12611, 111, 4780, 10142, 27327, 11033, 11644, 9280, 11507, 13937, 42589, 89417, 22307, 73604, 9676, 31659, 11600, 109099, 64936, 74137, 6984, 98048]"
66548,2,Paul Weiland,"[11310, 65889, 24828, 10761, 31082, 194113]"
8843,2,Mick Jackson,"[18658, 10357, 2107, 619, 86763, 26133, 23855, 28730, 17835, 14772, 46725, 33602, 402298]"
18308,2,Steve Barron,"[9612, 18975, 1498, 118052, 19596, 7096, 19962, 83191, 38280, 55534, 18098]"
21806,2,Richard Rush,"[2124, 42160, 33642, 63100, 20802, 42650, 42588]"
12964,2,Michael Ritchie,"[26261, 35233, 21711, 17834, 9749, 14628, 10136, 62127, 4988, 23752, 27059, 23479, 7988, 28466, 21515, 29355, 42264, 19143, 67595, 27292, 33166]"
27236,2,Gregg Champion,"[19176, 24731, 45792, 58591, 57680, 254065, 40836, 159550]"
58838,2,Marco Brambilla,"[9739, 26180, 12224, 208478]"
86,2,Bruce Brown,"[24257, 29251, 21]"
1895,2,Carl Reiner,"[26141, 25796, 6471, 9442, 11591, 19357, 24032, 42569, 108553, 14671, 10631, 84839, 47901, 42693]"
20640,2,Chen Kaige,"[10997, 47694, 10387, 18385, 14365, 41783, 2008, 23676, 36108, 92990, 148597, 55741, 345235]"
2690,2,Peter Weir,"[10443, 207, 9281, 37165, 11020, 11120, 11541, 72277, 11646, 12157, 8619, 62761, 49009]"
50949,2,Alek Keshishian,"[16297, 10174, 6641]"
10967,2,Steve Kloves,"[18551, 10875]"
17784,2,John Irvin,"[25440, 41007, 18420, 123047, 27418, 20681, 24634, 2099, 140207, 10652, 28943, 1589, 13935, 8368, 57047, 25707, 63039, 61950, 149926, 315955, 30840]"
18254,0,Simon Wincer,"[1634, 22317, 27281, 9826, 2453, 9290, 42418, 16248, 9588, 36527, 79785, 67636, 37348, 35381, 86283, 77716, 181574]"
52358,2,Boaz Yakin,"[13815, 44308, 10637, 14926, 72387, 30302, 272878]"
172993,1,Rose Troche,"[18620, 40694, 24186]"
5696,2,Bruce Beresford,"[41006, 46063, 77223, 403, 42121, 48259, 10398, 13783, 39473, 56934, 17819, 41784, 21868, 42040, 24241, 1441, 180576, 123772, 25832, 33870, 98545, 24084, 14630, 24085, 38920, 400174, 374461]"
39996,2,Sidney Lumet,"[4916, 389, 46027, 61337, 45712, 31924, 24226, 968, 10774, 32047, 9040, 20540, 18197, 10551, 17590, 31598, 37258, 24961, 41670, 502, 43004, 4176, 24395, 30941, 9950, 55819, 46948, 47837, 7972, 84278, 32615, 82460, 184795, 172340, 41847, 105404, 111910, 82465, 14755, 117999, 184799, 149320, 57666, 183889, 177474, 467731]"
12936,2,Jim Abrahams,"[9255, 9835, 12151, 813, 12710, 8764, 9595, 31923]"
94996,0,Julianna Lavin,[26271]
65859,2,Christopher Monger,[10612]
19684,2,Bille August,"[2259, 9311, 4415, 11174, 38960, 226594, 41764, 1874, 25460, 36108, 133783, 160139, 288585, 16039, 20661]"
77733,2,Eric Meza,"[16097, 15031]"
1223,0,Joel Coen,"[11934, 275, 379, 378, 115, 11368, 134, 10778, 290, 11775, 5516, 2266, 6977, 4944, 36108, 12573, 44264, 86829, 270487]"
3388,2,James L. Brooks,"[106143, 2898, 11050, 12626, 2539, 42888]"
774,2,"Daniel Petrie, Jr.","[12475, 10750, 223389, 299145]"
53334,2,Jim Sheridan,"[7984, 10161, 31651, 10511, 16992, 10060, 7445, 69668, 283591]"
230059,2,Matty Rich,[59930]
488,2,Steven Spielberg,"[329, 424, 601, 85, 89, 578, 330, 11831, 857, 87, 873, 840, 879, 5121, 10110, 644, 11352, 180, 640, 11519, 594, 839, 15301, 74, 612, 217, 17578, 57212, 72976, 391069, 296098, 267935, 85483]"
58498,2,Dominic Sena,"[10909, 9679, 9705, 22787, 23047]"
8297,2,Roger Avary,"[507, 1809]"
40549,2,Daniel Petrie,"[29918, 11285, 29478, 58434, 23668, 46925, 79615, 98864, 27138, 49354, 103648, 5002, 84450, 104041, 273167, 71445]"
90037,2,James Lapine,"[42580, 17990, 23378, 238478]"
57147,2,Paul Hogan,[22317]
71192,2,Greg Coote,[22317]
224,2,David Cronenberg,"[1413, 884, 11336, 9426, 9540, 1946, 9538, 9613, 28942, 837, 29437, 2742, 27429, 59, 2252, 36108, 48231, 49014, 157851, 33691, 27371]"
2523,2,Stuart Baird,"[2320, 11808, 201]"
46230,2,Nagisa Ōshima,"[5879, 49096, 11948, 104193, 88527, 98193, 94466, 42720, 104343, 104744, 72026, 77124, 48515, 108512, 100461, 111718]"
119232,2,Tom Noonan,[83718]
2239,2,Anthony Minghella,"[31911, 409, 1213, 18317, 2289, 1253]"
65452,2,Mike Leigh,"[21450, 11159, 49462, 46435, 12454, 11109, 36843, 122271, 10503, 47870, 57978, 23999, 61120, 44009, 187569, 245700, 265640, 49455]"
16939,2,Michael Tolkin,"[41588, 1411]"
57206,1,Sally Potter,"[9300, 34838, 29572, 25312, 26738, 121872]"
16294,2,Jonathan Demme,"[9800, 274, 62695, 2321, 39437, 24128, 85325, 38772, 11300, 39775, 13440, 18446, 42015, 14462, 37918, 15675, 78527, 14976, 209802, 105978, 89602, 86209, 268536, 275601, 284258, 37923, 134743, 408619]"
10757,1,Jane Campion,"[713, 36758, 13787, 65015, 2891, 10944, 36108, 29963]"
29482,2,Stuart Orme,"[25557, 3003]"
141450,2,Mel Smith,"[22588, 1281, 24077, 10034, 15443]"
14911,1,Penny Marshall,"[11858, 21539, 10945, 2280, 11005, 11287, 11091]"
648,2,Philip Kaufman,"[7007, 9549, 10644, 10876, 233, 11850, 13572, 17993, 111839, 27349]"
9168,2,Alan Parker,"[10467, 12104, 8818, 11663, 59820, 10397, 11296, 11327, 635, 1632, 3537, 52772, 11615, 8446]"
44056,2,Fred Dekker,"[5550, 15762, 13509]"
21377,2,Peter Medak,"[2088, 30892, 10216, 19317, 13550, 51049, 21344, 64167, 141640, 148636, 93263, 106618]"
65026,2,Geoffrey Wright,"[10412, 12619, 13775, 1481]"
138322,2,Victor Nunez,"[47889, 55306, 123182]"
15858,2,Tim Hunter,"[56583, 27332, 21309, 9636, 57683]"
127283,2,Cyril Collard,[41878]
2260,2,Steven Zaillian,"[14291, 9422, 1717]"
8969,2,Chris Menges,"[103413, 30964, 70423, 41949]"
10367,2,John Waters,"[11592, 11855, 692, 11054, 14195, 14267, 14269, 14262, 13702, 9768, 30645, 25625]"
52968,2,Russell Mulcahy,"[8850, 8009, 24206, 8010, 2047, 35583, 7737, 9546, 30944, 25950, 26178, 21634, 13486, 66892, 28019, 15056, 30762, 39824, 86970]"
4786,2,Richard Attenborough,"[10445, 783, 26949, 12506, 1816, 10435, 5902, 34193, 21335, 66775, 13957]"
33405,2,Gillies MacKinnon,"[43535, 42758, 10209, 49798, 41774, 49814, 18072, 277846, 124857]"
54590,2,Steve Rash,"[13203, 11107, 49792, 24153, 47941, 19489, 12919, 26014, 8274, 11211, 20618, 106135, 15261, 34765]"
63943,2,Rowdy Herrington,"[11074, 10135, 16219, 41959, 17263, 24747, 36430]"
111687,0,Arthur Joffé,[33367]
58164,0,Annabel Jankel,"[9607, 9748, 17046]"
58165,2,Rocky Morton,"[9607, 9748]"
45645,2,Deran Sarafian,"[9057, 17466, 52318, 106968]"
78012,2,François Girard,"[20967, 14283, 14753, 286519]"
41549,2,Andrew Fleming,"[10635, 9100, 16406, 59797, 5146, 14043, 12621, 242042]"
57646,2,Henry Selick,"[9479, 10539, 23685, 14836]"
16566,2,George P. Cosmatos,"[11969, 38153, 1369, 14372, 32037, 37227, 9874, 28981]"
53387,2,Heywood Gould,"[41590, 71142, 291613, 144580]"
21113,2,D.A. Pennebaker,"[26408, 59733, 85472, 34759, 42632, 135, 100776, 57722, 187458, 373481, 143437, 26028, 26360, 139230, 140595, 61708]"
115891,1,Chris Hegedus,"[26408, 14268, 59733, 85472, 18520, 57722, 187458, 373481, 26028, 26360, 139230, 140595]"
74299,0,Pixote Hunt,"[15139, 49948]"
1164376,0,Maurice Hunt,[15139]
1212571,0,Jerry Ciccoritti,"[161158, 112422, 242555, 113210, 173080, 374606]"
70241,1,Jennifer Warren,[218473]
85547,2,Mark Malone,"[85247, 20053]"
66605,2,Todd Solondz,"[11446, 10683, 16550, 13073, 39800, 83384, 326094]"
20718,2,Claude Berri,"[51980, 4480, 4481, 52366, 34840, 41930, 2882, 62570, 53179, 58833]"
2778,2,Dennis Hopper,"[24405, 624, 14864, 32924, 10126, 39269, 49600]"
10828,2,Guillermo del Toro,"[11655, 4961, 1433, 36586, 1487, 1417, 11253, 68726, 201085]"
69696,2,Daniel Algrant,"[11800, 11458, 128073]"
309,2,Pedro Almodóvar,"[8223, 4307, 2469, 267, 4203, 99, 4499, 64, 8219, 8047, 8222, 140, 8221, 4043, 8220, 219, 8088, 63311, 144789, 332872]"
6220,1,Gurinder Chadha,"[14587, 77434, 455, 57825, 2266, 9724, 12689, 42057, 429662]"
3030,2,Andrew Scheinman,[31504]
91565,0,Åke Sandgren,"[41653, 56314]"
1006705,0,Eva Sereny,[95743]
26265,0,Lina Wertmüller,"[23637, 37550, 37916, 65332, 56153, 155597, 142358, 56177, 56134, 61208]"
1354907,0,Rémy Duchemin,[349394]
1174031,0,George T. Miller,"[21352, 42424, 34636, 24266, 73462, 11210, 117773, 53875, 58788, 151923, 136254]"
105114,2,Ricky Tognazzi,"[68806, 63190, 59241]"
67756,0,Michael Austin,[37345]
109402,2,Rob Epstein,"[32562, 33138, 114524, 49671, 38568, 77805, 186279, 253639, 143322]"
109403,2,Jeffrey Friedman,"[32562, 114524, 49671, 38568, 77805, 186279, 253639]"
69488,2,Nanni Moretti,"[25403, 11447, 32117, 31289, 36108, 61667, 57967, 315872, 54313, 15014]"
1066960,1,María Luisa Bemberg,"[124304, 123763, 42085]"
31024,1,Betty Thomas,"[9066, 9403, 3050, 10468, 8427, 30330, 9293, 23398]"
15810,2,Ron Clements,"[812, 11970, 9994, 10144, 9016, 10198, 277834]"
15811,2,John Musker,"[812, 11970, 9994, 10144, 9016, 10198, 277834]"
1269,2,Kevin Costner,"[581, 9922, 2055]"
589306,0,Steve Cohen,[80350]
5446,2,David Hand,"[408, 756, 3170, 109329, 58160, 66997, 66819, 67661, 67113, 67626, 67162, 109323, 54509, 101806, 161836]"
62047,2,Gary Trousdale,"[10020, 10545, 10865, 13394, 48466, 10258]"
62048,2,Kirk Wise,"[10020, 10545, 10865]"
11429,2,Hamilton Luske,"[10895, 11224, 29682, 12092, 756, 10340, 12230, 10693, 14906, 46929, 20343, 13757, 22752, 19715]"
11426,2,Ben Sharpsteen,"[10895, 11360, 756, 53219, 66834, 66824, 67130]"
125340,0,Yuri Mamin,"[41043, 75298]"
7767,0,Sam Peckinpah,"[576, 10839, 994, 9584, 12239, 11577, 11942, 36206, 23330, 5927, 5916, 18449, 29715, 31604]"
78258,0,C.M. Talkington,[15477]
134026,0,Huang Jianxin,"[59146, 69310, 295279, 25626]"
1080040,0,Jean Bach,[124472]
54967,2,Sam Weisman,"[30528, 10603, 11164, 8970, 14034, 13778]"
15557,2,Bill Condon,"[10824, 3033, 11184, 1125, 50619, 50620, 162903, 107357, 280996, 321612]"
116607,2,Stephen Poliakoff,"[261246, 53896, 35939, 43741, 65821, 132426, 219466, 59958]"
4755,2,David R. Ellis,"[25059, 9358, 9759, 326, 19912, 19116, 65055]"
70616,2,Gerald Potterton,"[11827, 32323]"
176246,0,Kevin Yagher,[8766]
55116,2,Joe Chappelle,"[8766, 10987, 9827, 10429, 26245, 8460]"
32278,2,Matt Reeves,"[23570, 7191, 41402, 119450, 281338]"
24657,2,Franco Zeffirelli,"[47333, 10368, 198469, 25560, 30547, 6003, 10264, 19114, 48561, 2587, 47959]"
75474,1,Anna Campion,[54850]
49552,2,Franco Brusati,"[51242, 75748, 198657]"
57314,2,Wolfgang Reitherman,"[10112, 81310, 9078, 9325, 12230, 11319, 10882, 11886, 36540, 19715]"
37526,0,Fernando Trueba,"[46029, 115810, 2470, 67297, 48336, 63498, 115821, 35411]"
116103,2,Bill Couturié,"[32308, 61777]"
6818,2,Werner Herzog,"[88893, 9343, 8672, 11900, 11710, 27378, 57976, 11698, 6404, 68569, 2000, 67217, 11513, 53200, 55624, 501, 10319, 23965, 8410, 51311, 9952, 23676, 12172, 46595, 62437, 99657, 11699, 44027, 89704, 59490, 162451, 140003, 77365, 100224, 48227, 212994, 102691, 79838, 157843, 340488, 45555, 113255, 36880, 139945, 360030, 97707, 360029, 27221, 45763, 172011, 146473, 45764, 128410, 121842, 207441]"
96627,2,André Téchiné,"[52873, 26933, 49935, 102489, 38304, 38018, 34093, 38021, 38282, 41248, 64983, 65615, 63691, 91901, 76821, 47718, 82817, 270899, 377154]"
54767,2,Mika Kaurismäki,"[340210, 88030, 61675, 60409, 103745, 33481, 148482, 223613, 58391, 214349, 42960, 128203, 29007, 88059, 329829, 365188, 350554, 44589, 134705]"
